
Generated at: 2019/05/07 11:56:05
mirDIP version: 4.1.11.1.
Database version: 4.1.0.3


Micro RNAs: hsa-miR-16-5p 
hsa-miR-19b-3p 
hsa-miR-20b-5p 
hsa-miR-21-5p 
hsa-miR-24-3p 
hsa-miR-26a-5p 
hsa-miR-27b-3p 
hsa-miR-28-5p 
hsa-miR-29a-3p 
hsa-miR-30b-5p 
hsa-miR-92a-3p 
hsa-miR-93-5p 
hsa-miR-99b-5p 
hsa-miR-122-5p 
hsa-miR-126-3p 
hsa-miR-126-5p 
hsa-miR-130a-3p 
hsa-miR-140-5p 
hsa-miR-143-3p 
hsa-miR-145-5p 
hsa-miR-150-5p 
hsa-miR-191-5p 
hsa-miR-192-5p 
hsa-miR-197-3p 
hsa-miR-221-3p 
hsa-miR-222-3p 
hsa-miR-223-3p 
hsa-miR-223-5p 
hsa-miR-320a 
hsa-miR-324-5p 
hsa-miR-375 
hsa-miR-486-5p 
hsa-miR-574-3p 
hsa-miR-885-5p 
hsa-let-7b-5p 
hsa-let-7d-5p 
Minimum Score class - Very High


Results (7397)
Gene,Uniprot \ miRNAs,hsa-let-7b-5p,hsa-let-7d-5p,hsa-miR-122-5p,hsa-miR-126-3p,hsa-miR-126-5p,hsa-miR-130a-3p,hsa-miR-140-5p,hsa-miR-143-3p,hsa-miR-145-5p,hsa-miR-150-5p,hsa-miR-16-5p,hsa-miR-191-5p,hsa-miR-192-5p,hsa-miR-197-3p,hsa-miR-19b-3p,hsa-miR-20b-5p,hsa-miR-21-5p,hsa-miR-221-3p,hsa-miR-222-3p,hsa-miR-223-3p,hsa-miR-223-5p,hsa-miR-24-3p,hsa-miR-26a-5p,hsa-miR-27b-3p,hsa-miR-28-5p,hsa-miR-29a-3p,hsa-miR-30b-5p,hsa-miR-320a,hsa-miR-324-5p,hsa-miR-375,hsa-miR-486-5p,hsa-miR-574-3p,hsa-miR-885-5p,hsa-miR-92a-3p,hsa-miR-93-5p,hsa-miR-99b-5p,Shared miRNAs
PDCL,Q13371,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,2
PDE10A,Q9Y233,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,Y,,Y,,,,Y,,,5
PDE11A,Q9HCR9,,,,,,,,Y,Y,,,,,,,,,,,Y,,Y,,,,,,,,Y,,,,,,,5
PDE12,Q6L8Q7,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,3
PDE1B,Q01064,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,Y,,3
PDE1C,Q14123,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,2
PDE2A,O00408,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,3
PDE3A,Q14432,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,,Y,,,,Y,,,,,,,,,6
PDE3B,Q13370,,,,,,Y,,,Y,,Y,,,,Y,Y,,,,Y,,,,Y,Y,,,,,,,,,,Y,,9
PDE4A,P27815,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,3
PDE4B,Q07343,,,,,,Y,,,Y,,,,,,,Y,Y,Y,Y,,,,Y,,,,,,,,,,,,Y,,8
PDE4D,Q08499,,,,,,Y,,,,,Y,,,,Y,Y,,,,Y,,,Y,,,,Y,Y,,Y,,,,Y,Y,,11
PDE4DIP,Q5VU43,,,,,,,,,,Y,,,,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,Y,,6
PDE5A,O76074,Y,Y,,,,Y,Y,Y,,,,,,,Y,,,,,,,,,,,,Y,,,Y,,,,,,,8
PDE7A,Q13946,,,Y,,,,Y,,,Y,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,5
PDE7B,Q9NP56,,,,,Y,Y,,,Y,Y,,,,,Y,Y,,Y,,,,,,Y,,Y,,,,,,,,,Y,,10
PDE8A,O60658,,,,,,Y,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,4
PDGFA,P04085,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,Y,,,,,,,4
PDGFB,P01127,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,Y,,5
PDGFC,Q9NRA1,,,,,,,,Y,,,,,,Y,,,,,,,,Y,,,,Y,,,,Y,Y,,,,,,6
PDGFD,Q9GZP0,,,,,,Y,,,Y,,,,,,Y,Y,Y,Y,Y,,,,,,,,,Y,,,,,,,Y,,9
PDGFRA,P16234,,,,,,Y,Y,Y,,,,,,Y,,Y,,,,,,Y,Y,Y,,Y,,,,,,,,Y,Y,,11
PDGFRB,P09619,,,,,,,,,,,Y,,,,,Y,,,,,,Y,,,,Y,Y,,,,,,,,,,5
PDHB,P11177,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,3
PDHX,O00330,,,,,,,,,,,,,,,,Y,,,,,,,Y,Y,,Y,,,,,,,,,,,4
PDIA6,Q15084,,,,,,,,Y,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,4
PDIK1L,Q8N165,,,,,,Y,,,,,Y,,,,Y,Y,Y,Y,Y,,,,Y,,,Y,,Y,,,,,,,Y,,11
PDK1,Q15118,,,,,,Y,,Y,,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,Y,,,,6
PDK3,Q15120,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,,4
PDK4,Q16654,,,Y,,,,,,,Y,Y,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,6
PDLIM2,Q96JY6,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,2
PDLIM5,Q96HC4,Y,Y,,,,Y,,Y,,Y,Y,,,,,Y,Y,,,,,,Y,Y,,,,Y,,,,,,,Y,,12
PDLIM7,Q9NR12,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
PDP1,Q9P0J1,,,,,,,,Y,,Y,Y,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,5
PDP2,Q9P2J9,Y,Y,,,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,Y,,,6
PDPK1,O15530,,,,,,,,,,,Y,,,,,Y,,,,Y,,,,Y,,,,Y,,Y,,,,,Y,,7
PDPN,Q86YL7,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,2
PDPR,Q8NCN5,Y,Y,,,,,,Y,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,7
PDS5A,Q29RF7,,,,,,Y,,Y,,,Y,,,,Y,Y,,Y,Y,Y,,,,,,,Y,Y,,,,,,Y,Y,,12
PDS5B,Q9NTI5,,,,,,Y,,,,Y,Y,,,,,,,Y,,Y,,,,Y,,,Y,Y,,Y,,,,Y,,,10
PDSS2,Q86YH6,,,,,,Y,,,,,,,Y,,Y,,,,,,,Y,,,,,Y,,,,,,,,,,5
PDXDC1,Q6P996,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,3
PDXK,O00764,,,,,,,,Y,Y,,Y,,,,,,,,,,,Y,,Y,,,,Y,,,,,,,,,6
PDZD11,Q5EBL8,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,Y,,4
PDZD2,O15018,,,Y,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,Y,,5
PDZRN4,Q6ZMN7,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,2
PEA15,Q15121,,,,,,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,3
PEAK1,Q9H792,,,Y,,,,,,Y,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,,,Y,Y,,11
PEG10,Q86TG7,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,,,Y,,Y,,,,,,,,Y,,Y,Y,,,,,,,,,,14
PEG3,Q9GZU2,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,2
PELI1,Q96FA3,,,Y,,,Y,,,,,Y,,,,Y,,Y,Y,Y,Y,,,,,,,Y,,,,,,,,,,9
PELI2,Q9HAT8,,,,,,,Y,,,,Y,,,,,,Y,,,,,,Y,Y,,,,Y,,,,,,,,,6
PELI3,Q8N2H9,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,2
PELO,Q9BRX2,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,Y,,3
PER1,O15534,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,2
PER2,O15055,,,,,,,,,,,Y,,,,,Y,Y,,,,,Y,,Y,,,Y,,,,,,,Y,Y,,8
PER3,P56645,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,3
PERP,Q96FX8,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,2
PEX11B,O96011,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
PEX12,O00623,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,3
PEX13,Q92968,,,,,,,,,,,Y,,,Y,,Y,,,,,,,Y,,,,,,,,,,,,Y,,5
PEX19,P40855,,,,,,,,,,,Y,,,,,Y,,,,,,Y,,,,,,,,,,,,,Y,,4
PEX2,P28328,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
PEX3,P56589,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,Y,,,3
PEX5,P50542,,,,Y,,,,Y,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,5
PEX5L,Q8IYB4,,,,,,Y,,,Y,,,,,,Y,Y,,,,,,,,,,,Y,,,,,,,,Y,,6
PF4V1,P10720,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,3
PFKFB2,O60825,,,Y,,,,,Y,Y,Y,,,,,,Y,,Y,Y,Y,,,Y,,,,,,,,,,,,,,9
PFKFB3,Q16875,,,,,,Y,,,Y,Y,,,,,Y,Y,,,,,,,Y,,,,,,,,,,,,Y,,7
PFKM,P08237,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,Y,,,,,,,,,3
PFKP,Q01813,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
PFN2,P35080,,,,,,Y,Y,,,Y,Y,,,,Y,Y,Y,,,Y,,,,Y,,,Y,,,,,,,Y,Y,,12
PGAM1,P18669,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,2
PGAP1,Q75T13,Y,Y,,,,Y,,Y,,,,,,,,Y,,,Y,,,,,Y,,Y,Y,,,,Y,,,,Y,,11
PGAP2,Q9UHJ9,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,2
PGBD5,Q8N414,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,Y,,3
PGGT1B,P53609,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,Y,,,,,,,,,,4
PGK1,P00558,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,2
PGM1,P36871,,,,,,,,,,Y,Y,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,4
PGM2,Q96G03,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,2
PGM2L1,Q6PCE3,Y,Y,Y,,,Y,,Y,Y,Y,Y,Y,,,Y,Y,,,,Y,,,Y,Y,,,Y,,,Y,,,,Y,Y,,18
PGM3,O95394,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,3
PGP,A6NDG6,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,Y,,4
PGPEP1,Q9NXJ5,,,,,,,,Y,,Y,,,,Y,,Y,,,,,,Y,,,,,,,,,,,,,Y,,6
PGR,P06401,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,2
PGRMC1,O00264,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,3
PGRMC2,O15173,,,,,,,,,,,Y,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,3
PHACTR2,O75167,Y,Y,,,,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,Y,,,Y,Y,,Y,Y,,,,,,,,Y,,17
PHACTR4,Q8IZ21,,Y,,,,Y,Y,,Y,,Y,,,,Y,Y,,Y,Y,,,,,,,,,,,,,,,,Y,,10
PHAX,Q9H814,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,2
PHC1,P78364,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,Y,,,,,,,,4
PHC2,Q8IXK0,,,,,,,,,,,,Y,,,,,,Y,Y,,,Y,,Y,,,,,,,,,,,,,5
PHC3,Q8NDX5,Y,Y,Y,,,Y,,Y,Y,Y,Y,,,Y,Y,Y,Y,,,Y,,,,,Y,,Y,Y,,Y,,,,,Y,,18
PHF1,O43189,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,Y,,3
PHF12,Q96QT6,,,,,,Y,,,,,,,,,Y,Y,,Y,Y,,,,,,,,,,,,,,,,Y,,6
PHF13,Q86YI8,,,,,,,,Y,,,,,,,Y,,,,,,,,,Y,,,Y,,,,,,,,,,4
PHF14,O94880,,,,,,Y,,,,,,,,,Y,,Y,,,,,,,,,Y,,,,,,,,,,,4
PHF19,Q5T6S3,,,Y,,,,,,,Y,Y,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,5
PHF2,O75151,,,,,,,,,,,,,,,Y,,,Y,Y,,,Y,,,,,,Y,,,,,,,Y,,6
PHF20,Q9BVI0,,,,,,Y,,Y,Y,Y,Y,,Y,,Y,Y,Y,,,Y,,Y,,,,,Y,,,,,,,,Y,,13
PHF20L1,A8MW92,,,,,,,Y,Y,Y,,Y,,Y,,,Y,Y,,,Y,,Y,Y,,,,,Y,,,,,Y,,Y,,13
PHF21A,Q96BD5,,,,,,,,,Y,,Y,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,5
PHF23,Q9BUL5,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,2
PHF24,Q9UPV7,,,,,,,Y,,,,Y,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,4
PHF3,Q92576,,,,,,Y,,,,Y,,,,,,,,,,,,,Y,,,,,Y,,,,,,Y,,,5
PHF6,Q8IWS0,,,Y,,,,Y,Y,,,,,,,,Y,Y,,,,,,Y,,Y,,Y,Y,,Y,,,Y,,Y,,12
PHF8,Q9UPP1,Y,Y,Y,,,,Y,Y,,Y,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,8
PHIP,Q8WWQ0,,,,,,,,,,,Y,,,,Y,Y,,,,Y,,,,,,,Y,,,,,,,,Y,,6
PHLDA1,Q8WV24,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,Y,,,4
PHLDA3,Q9Y5J5,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,2
PHLDB1,Q86UU1,,,,,,,,Y,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,3
PHLDB2,Q86SQ0,,,,,,,Y,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,3
PHLPP1,O60346,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,2
PHLPP2,Q6ZVD8,,,Y,,,,,,,,Y,,,,Y,Y,,,,,,Y,,Y,Y,Y,,,,,,,,Y,Y,,10
PHTF1,Q9UMS5,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,2
PHTF2,Q8N3S3,,Y,Y,,,Y,,Y,,Y,,,Y,,Y,Y,,Y,Y,,,,Y,,,,Y,Y,,,,,,Y,Y,,15
PHYHIPL,Q96FC7,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,,3
PI15,O43692,,,,,,,,,,Y,,,,,Y,,Y,Y,Y,,,,Y,,,Y,,Y,,,,,,Y,Y,,10
PI4K2A,Q9BTU6,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,2
PI4K2B,Q8TCG2,Y,Y,,,,,,,Y,,Y,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,6
PI4KA,P42356,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,3
PI4KB,Q9UBF8,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,2
PIANP,Q8IYJ0,,,,,,Y,,,,,,,,Y,Y,,,,,,,Y,,,Y,,,,,,,,,,,,5
PIAS1,O75925,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,2
PIAS4,Q8N2W9,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,4
PICALM,Q13492,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,2
PID1,Q7Z2X4,,,,,,Y,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,3
PIEZO2,Q9H5I5,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,3
PIGA,P37287,Y,Y,,,,Y,,,,,,,,,Y,Y,,,,,,,,Y,,,Y,,,,,,,Y,,,8
PIGG,Q5H8A4,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,2
PIGH,Q14442,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,2
PIGK,Q92643,,,,,,Y,,Y,,,,,,,Y,,,Y,Y,Y,,,,Y,,,,Y,,,,,,,Y,,9
PIGM,Q9H3S5,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,Y,,3
PIGN,O95427,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,Y,,,,,,,,,3
PIGS,Q96S52,,,Y,,,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,4
PIGU,Q9H490,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
PIK3AP1,Q6ZUJ8,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,2
PIK3C2A,O00443,,,,,,Y,,,,,Y,,,,Y,,,,,Y,,,Y,,,,,,,,,,,,,,5
PIK3C2B,O00750,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,3
PIK3CA,P42336,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,2
PIK3CB,P42338,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,3
PIK3CG,P48736,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
PIK3IP1,Q96FE7,Y,Y,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,4
PIK3R1,P27986,,,,,,,,,,Y,Y,,,,,Y,Y,Y,Y,,,,,Y,,Y,,Y,,,Y,,,,Y,,11
PIK3R2,O00459,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,2
PIK3R3,Q92569,,,,,,,,Y,,Y,Y,,,,Y,Y,,,,,,Y,Y,,,Y,,,,,,,,Y,Y,,10
PIKFYVE,Q9Y2I7,,,Y,,,Y,,Y,Y,,Y,,,,Y,Y,Y,,,,,,Y,Y,,,,Y,,,,,Y,Y,Y,,14
PILRB,Q9UKJ0,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,2
PIM1,P11309,,,,,,,,,,,Y,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,4
PIM3,Q86V86,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,2
PIP4K2A,P48426,,,Y,,,,,,,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,,Y,,5
PIP4K2B,P78356,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,3
PIP4K2C,Q8TBX8,,,,,,,,Y,,,Y,,,Y,,Y,,,,,,,,,Y,,,,,,,,,Y,Y,,7
PIP5K1B,O14986,,,,,,,,,,,Y,,,,,Y,,,,,,Y,,Y,,,Y,,,,,,,,Y,,6
PIRT,P0C851,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,2
PISD,Q9UG56,,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,4
PITHD1,Q9GZP4,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,2
PITPNA,Q00169,,,,,,,,,,Y,Y,,,Y,,Y,Y,,,Y,,,,,Y,Y,,,,Y,,,,Y,Y,,11
PITPNB,P48739,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,4
PITPNC1,Q9UKF7,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,,3
PITPNM2,Q9BZ72,,,,,,Y,,,,,Y,Y,,,Y,,,Y,Y,,,,,Y,,Y,Y,,,,,,,Y,,,10
PITPNM3,Q9BZ71,Y,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,4
PITX1,P78337,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,2
PITX2,Q99697,,,Y,,,,Y,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,4
PJA2,O43164,,,,,,Y,,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,Y,,,,5
PKD1,P98161,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
PKD2,Q13563,,,,Y,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,4
PKDCC,Q504Y2,,,,,,,,,,,Y,,,,,,,Y,Y,,,Y,,,,,,,,,,,,Y,,,5
PKHD1,P08F94,,,,,,,,,Y,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,4
PKIA,P61925,Y,Y,,,Y,,,,Y,,,,,,,Y,,Y,Y,,,,,Y,,,,,,,,,,,Y,,9
PKMYT1,Q99640,,,,,,,,,,Y,,,,,,Y,,,,,,Y,,,,,,,,,,,,,Y,,4
PKN2,Q16513,Y,Y,,,,Y,Y,Y,Y,Y,Y,,,,Y,Y,,,,Y,,,,Y,Y,,,,,,,,,,Y,,14
PKNOX1,P55347,,,,,,,,,,,Y,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,Y,,5
PKNOX2,Q96KN3,,,,,,,,,Y,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,,,,,5
PKP4,Q99569,,,,,,,,,,Y,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,3
PLA2G15,Q8NCC3,Y,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,4
PLA2G3,Q9NZ20,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
PLA2G4C,Q9UP65,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,2
PLA2G6,O60733,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,Y,,3
PLA2R1,Q13018,,,,,,,,,Y,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,3
PLAA,Q9Y263,,,,,,Y,,,,,,,,,Y,,Y,,,,,,,Y,,,,,,,,,,,,,4
PLAC1,Q9HBJ0,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
PLAG1,Q6DJT9,,,Y,,,Y,,,Y,Y,Y,,,,Y,Y,Y,,,,,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,Y,,17
PLAGL1,Q9UM63,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,2
PLAGL2,Q9UPG8,Y,Y,,,,,,Y,Y,,,,,,,Y,,,,Y,,Y,,Y,,,Y,Y,,,Y,,,,Y,,12
PLAU,P00749,,,,,,,,Y,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,3
PLCB1,Q9NQ66,,,Y,,,Y,Y,Y,,,Y,,,,Y,Y,Y,,,,,,Y,,,,,,,,,,,,Y,,10
PLCB2,Q00722,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
PLCB4,Q15147,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,4
PLCD1,P51178,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,2
PLCE1,Q9P212,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,2
PLCH1,Q4KWH8,,,,,,,,,,,,,,,,Y,,,,Y,,Y,,Y,,,,,,,,,,,Y,,5
PLCL1,Q15111,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,2
PLCL2,Q9UPR0,,,,,,Y,,,Y,,,,,,Y,,,Y,Y,,,Y,,Y,,,,,,,,,,Y,,,8
PLCXD3,Q63HM9,Y,Y,,,,,,Y,,,Y,,,,,Y,,Y,Y,,,,Y,Y,,,Y,,,,,,,,Y,,11
PLD1,Q13393,,,,,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,,,,,Y,,,4
PLD3,Q8IV08,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
PLD5,Q8N7P1,Y,Y,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,4
PLEKHA1,Q9HB21,,,,,,,,Y,,Y,Y,,Y,Y,,Y,Y,,,,,,,,,Y,,,,,,,,Y,Y,,10
PLEKHA2,Q9HB19,,,,,,,,,,Y,,,,,,,,Y,Y,,,,,Y,Y,,,,,,,,,,,,5
PLEKHA3,Q9HB20,,,,,,,,,,,Y,,,,,Y,,,,Y,,,,,,,,,,Y,,,,,Y,,5
PLEKHA5,Q9HAU0,,,Y,,,,Y,Y,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,5
PLEKHA6,Q9Y2H5,,,Y,,,,,Y,,Y,,,,,,,,Y,Y,,,Y,,Y,,,,,,,,,,Y,,,8
PLEKHA7,Q6IQ23,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,,,,,,,Y,,4
PLEKHA8,Q96JA3,Y,Y,,,,,,,Y,,,,,,,Y,Y,,,,,,,,,Y,,,,,,,,,Y,,7
PLEKHB2,Q96CS7,,,Y,,,Y,,Y,,,Y,,,,,Y,,,,,,,,,,,Y,,,,,,,Y,Y,,8
PLEKHF2,Q9H8W4,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,3
PLEKHG1,Q9ULL1,,,,,,,,,,,,,,,,Y,,,Y,,,,Y,,,,,,,,,,,,Y,,4
PLEKHG3,A1L390,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,2
PLEKHG4B,Q96PX9,,,Y,,,,,,,Y,,,,,,Y,,,,,,Y,,,,,,,,,,,,,Y,,5
PLEKHG6,Q3KR16,Y,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,3
PLEKHG7,Q6ZR37,Y,Y,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,4
PLEKHH1,Q9ULM0,Y,Y,,,,,,,,,Y,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,6
PLEKHH2,Q8IVE3,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,Y,,,3
