Mirna Name,Transcript Id,Gene Idname,Gene name,miTG score
hsa-miR-24-3p,ENST00000371564,ENSG00000101096,NFATC2,0.703501164
hsa-miR-24-3p,ENST00000389698,ENSG00000174373,RALGAPA1,0.703416263
hsa-miR-24-3p,ENST00000314330,ENSG00000180539,C9orf139,0.703413322
hsa-miR-24-3p,ENST00000391366,ENSG00000212670,AL161915.1,0.703088595
hsa-miR-24-3p,ENST00000268171,ENSG00000140564,FURIN,0.702917938
hsa-miR-24-3p,ENST00000295974,ENSG00000163697,APBB2,0.702588315
hsa-miR-24-3p,ENST00000293968,ENSG00000162063,CCNF,0.702383964
hsa-miR-24-3p,ENST00000429494,ENSG00000213699,SLC35F6,0.702274939
hsa-miR-24-3p,ENST00000606025,ENSG00000258881,AC007040.11,0.701312749
hsa-miR-24-3p,ENST00000378470,ENSG00000065809,FAM107B,0.701282442
hsa-miR-24-3p,ENST00000282541,ENSG00000152642,GPD1L,0.701134867
hsa-miR-24-3p,ENST00000588388,ENSG00000131941,RHPN2,0.701124363
hsa-miR-24-3p,ENST00000443704,ENSG00000144591,GMPPA,0.701074337
hsa-miR-24-3p,ENST00000537989,ENSG00000112182,BACH2,0.701040904
hsa-miR-24-3p,ENST00000382361,ENSG00000075618,FSCN1,0.701025847
hsa-miR-24-3p,ENST00000514469,ENSG00000113716,HMGXB3,0.700686783
hsa-miR-24-3p,ENST00000434271,ENSG00000164733,CTSB,0.700634155
hsa-miR-24-3p,ENST00000357137,ENSG00000196236,XPNPEP3,0.700405149
hsa-miR-24-3p,ENST00000399640,ENSG00000008513,ST3GAL1,0.700372414
hsa-miR-24-3p,ENST00000229955,ENSG00000112218,GPR63,0.700258669
hsa-miR-24-3p,ENST00000395475,ENSG00000165238,WNK2,0.700085691
hsa-miR-27b-3p,ENST00000274289,ENSG00000145632,PLK2,0.99999984
hsa-miR-27b-3p,ENST00000281708,ENSG00000109670,FBXW7,0.999999721
hsa-miR-27b-3p,ENST00000261918,ENSG00000138623,SEMA7A,0.999997812
hsa-miR-27b-3p,ENST00000367701,ENSG00000185278,ZBTB37,0.999996452
hsa-miR-27b-3p,ENST00000280612,ENSG00000151012,SLC7A11,0.999980648
hsa-miR-27b-3p,ENST00000260630,ENSG00000138061,CYP1B1,0.999978819
hsa-miR-27b-3p,ENST00000298552,ENSG00000165699,TSC1,0.999975598
hsa-miR-27b-3p,ENST00000367723,ENSG00000094975,SUCO,0.999972033
hsa-miR-27b-3p,ENST00000392562,ENSG00000177885,GRB2,0.999953491
hsa-miR-27b-3p,ENST00000228280,ENSG00000049130,KITLG,0.999940125
hsa-miR-27b-3p,ENST00000477560,ENSG00000109184,DCUN1D4,0.999938282
hsa-miR-27b-3p,ENST00000444842,ENSG00000082482,KCNK2,0.999915165
hsa-miR-27b-3p,ENST00000482325,ENSG00000135968,GCC2,0.999897518
hsa-miR-27b-3p,ENST00000489923,ENSG00000065485,PDIA5,0.999896545
hsa-miR-27b-3p,ENST00000447496,ENSG00000114805,PLCH1,0.999885471
hsa-miR-27b-3p,ENST00000329608,ENSG00000184371,CSF1,0.999881961
hsa-miR-27b-3p,ENST00000264360,ENSG00000138650,PCDH10,0.99987107
hsa-miR-27b-3p,ENST00000295887,ENSG00000163624,CDS1,0.999845507
hsa-miR-27b-3p,ENST00000361786,ENSG00000198894,CIPC,0.999829401
hsa-miR-27b-3p,ENST00000261438,ENSG00000109787,KLF3,0.99982917
hsa-miR-27b-3p,ENST00000083182,ENSG00000062725,APPBP2,0.99981971
hsa-miR-27b-3p,ENST00000243300,ENSG00000123572,NRK,0.999798019
hsa-miR-27b-3p,ENST00000300408,ENSG00000167085,PHB,0.999790433
hsa-miR-27b-3p,ENST00000531821,ENSG00000213967,ZNF726,0.999789178
hsa-miR-27b-3p,ENST00000397023,ENSG00000132170,PPARG,0.999777249
hsa-miR-27b-3p,ENST00000262394,ENSG00000109046,WSB1,0.99977173
hsa-miR-27b-3p,ENST00000345080,ENSG00000187772,LIN28B,0.999757287
hsa-miR-27b-3p,ENST00000401089,ENSG00000055070,SZRD1,0.999711595
hsa-miR-27b-3p,ENST00000325074,ENSG00000159216,RUNX1,0.999707488
hsa-miR-27b-3p,ENST00000394171,ENSG00000185551,NR2F2,0.999691584
hsa-miR-27b-3p,ENST00000388738,ENSG00000138688,KIAA1109,0.999689701
hsa-miR-27b-3p,ENST00000378026,ENSG00000136026,CKAP4,0.999625477
hsa-miR-27b-3p,ENST00000378053,ENSG00000125848,FLRT3,0.999621333
hsa-miR-27b-3p,ENST00000243349,ENSG00000123612,ACVR1C,0.999577384
hsa-miR-27b-3p,ENST00000380122,ENSG00000086712,TXLNG,0.99957137
hsa-miR-27b-3p,ENST00000260197,ENSG00000137642,SORL1,0.999559339
hsa-miR-27b-3p,ENST00000395571,ENSG00000165156,ZHX1,0.999548613
hsa-miR-27b-3p,ENST00000491718,ENSG00000090905,TNRC6A,0.99953957
hsa-miR-27b-3p,ENST00000261486,ENSG00000129595,EPB41L4A,0.99953084
hsa-miR-27b-3p,ENST00000398988,ENSG00000141068,KSR1,0.999519454
hsa-miR-27b-3p,ENST00000398675,ENSG00000151233,GXYLT1,0.999487379
hsa-miR-27b-3p,ENST00000455756,ENSG00000168959,GRM5,0.999452352
hsa-miR-27b-3p,ENST00000477973,ENSG00000163602,RYBP,0.999436345
hsa-miR-27b-3p,ENST00000283365,ENSG00000134769,DTNA,0.99938627
hsa-miR-27b-3p,ENST00000371374,ENSG00000172348,RCAN2,0.999366015
hsa-miR-27b-3p,ENST00000220772,ENSG00000104332,SFRP1,0.99936589
hsa-miR-27b-3p,ENST00000545554,ENSG00000137766,UNC13C,0.999356989
hsa-miR-27b-3p,ENST00000429452,ENSG00000243156,MICAL3,0.999296585
hsa-miR-27b-3p,ENST00000374736,ENSG00000165029,ABCA1,0.999276969
hsa-miR-27b-3p,ENST00000551765,ENSG00000257218,GATC,0.999267975
hsa-miR-27b-3p,ENST00000311083,ENSG00000175183,CSRP2,0.99910217
hsa-miR-27b-3p,ENST00000335007,ENSG00000186298,PPP1CC,0.999088511
hsa-miR-27b-3p,ENST00000369635,ENSG00000135317,SNX14,0.999069198
hsa-miR-27b-3p,ENST00000393313,ENSG00000048405,ZNF800,0.999006323
hsa-miR-27b-3p,ENST00000377102,ENSG00000136158,SPRY2,0.998966776
hsa-miR-27b-3p,ENST00000298097,ENSG00000165355,FBXO33,0.998957565
hsa-miR-27b-3p,ENST00000368850,ENSG00000112394,SLC16A10,0.998897975
hsa-miR-27b-3p,ENST00000378434,ENSG00000139679,LPAR6,0.998855927
hsa-miR-27b-3p,ENST00000558084,ENSG00000055609,KMT2C,0.998837744
hsa-miR-27b-3p,ENST00000326665,ENSG00000178965,C1orf173,0.99879886
hsa-miR-27b-3p,ENST00000494090,ENSG00000196739,COL27A1,0.998768575
hsa-miR-27b-3p,ENST00000343529,ENSG00000189056,RELN,0.998702054
hsa-miR-27b-3p,ENST00000398532,ENSG00000188895,MSL1,0.99869884
hsa-miR-27b-3p,ENST00000262135,ENSG00000103494,RPGRIP1L,0.998663811
hsa-miR-27b-3p,ENST00000481600,ENSG00000107938,EDRF1,0.998634798
hsa-miR-27b-3p,ENST00000295588,ENSG00000163389,POGLUT1,0.998602956
hsa-miR-27b-3p,ENST00000230658,ENSG00000016082,ISL1,0.998560193
hsa-miR-27b-3p,ENST00000370353,ENSG00000130032,PRRG3,0.998532551
hsa-miR-27b-3p,ENST00000372584,ENSG00000127124,HIVEP3,0.998505871
hsa-miR-27b-3p,ENST00000265294,ENSG00000094755,GABRP,0.99842304
hsa-miR-27b-3p,ENST00000414007,ENSG00000163486,SRGAP2,0.998418281
hsa-miR-27b-3p,ENST00000253778,ENSG00000131459,GFPT2,0.998386805
hsa-miR-27b-3p,ENST00000341105,ENSG00000179348,GATA2,0.998359375
hsa-miR-27b-3p,ENST00000367362,ENSG00000116833,NR5A2,0.998330954
hsa-miR-27b-3p,ENST00000502732,ENSG00000143322,ABL2,0.998311104
hsa-miR-27b-3p,ENST00000508624,ENSG00000134982,APC,0.998245794
hsa-miR-27b-3p,ENST00000328224,ENSG00000182255,KCNA4,0.998189002
hsa-miR-27b-3p,ENST00000283921,ENSG00000253293,HOXA10,0.998111845
hsa-miR-27b-3p,ENST00000506955,ENSG00000146067,FAM193B,0.998048505
hsa-miR-27b-3p,ENST00000264431,ENSG00000109756,RAPGEF2,0.99803914
hsa-miR-27b-3p,ENST00000172229,ENSG00000064300,NGFR,0.99798765
hsa-miR-27b-3p,ENST00000415385,ENSG00000065559,MAP2K4,0.997940132
hsa-miR-27b-3p,ENST00000379938,ENSG00000124782,RREB1,0.997888363
hsa-miR-27b-3p,ENST00000259698,ENSG00000111913,FAM65B,0.997825714
hsa-miR-27b-3p,ENST00000310512,ENSG00000146834,MEPCE,0.997807447
hsa-miR-27b-3p,ENST00000416496,ENSG00000165891,E2F7,0.997803802
hsa-miR-27b-3p,ENST00000448454,ENSG00000243444,PALM2,0.997775258
hsa-miR-27b-3p,ENST00000432648,ENSG00000174574,AKIRIN1,0.99775012
hsa-miR-27b-3p,ENST00000396418,ENSG00000171033,PKIA,0.997745805
hsa-miR-27b-3p,ENST00000353267,ENSG00000118260,CREB1,0.997719668
hsa-miR-27b-3p,ENST00000277746,ENSG00000148572,NRBF2,0.997682929
hsa-miR-27b-3p,ENST00000328299,ENSG00000184005,ST6GALNAC3,0.997678336
hsa-miR-27b-3p,ENST00000313578,ENSG00000178301,AQP11,0.997570186
hsa-miR-27b-3p,ENST00000471751,ENSG00000114520,SNX4,0.997422613
hsa-miR-27b-3p,ENST00000423828,ENSG00000139644,TMBIM6,0.997393845
hsa-miR-27b-3p,ENST00000318348,ENSG00000139433,GLTP,0.997382175
hsa-miR-27b-3p,ENST00000319769,ENSG00000158850,B4GALT3,0.997264687
hsa-miR-27b-3p,ENST00000262848,ENSG00000183943,PRKX,0.997235012
hsa-miR-27b-3p,ENST00000343348,ENSG00000092421,SEMA6A,0.997219124
hsa-miR-27b-3p,ENST00000360388,ENSG00000196376,SLC35F1,0.997203361
hsa-miR-27b-3p,ENST00000372271,ENSG00000126882,FAM78A,0.997154278
hsa-miR-27b-3p,ENST00000373066,ENSG00000148339,SLC25A25,0.997125711
hsa-miR-27b-3p,ENST00000322002,ENSG00000176887,SOX11,0.997049488
hsa-miR-27b-3p,ENST00000371610,ENSG00000124171,PARD6B,0.996977067
hsa-miR-27b-3p,ENST00000541428,ENSG00000198363,ASPH,0.996907908
hsa-miR-27b-3p,ENST00000230990,ENSG00000113070,HBEGF,0.996774705
hsa-miR-27b-3p,ENST00000410026,ENSG00000173559,NABP1,0.996650526
hsa-miR-27b-3p,ENST00000371079,ENSG00000185483,ROR1,0.996593044
hsa-miR-27b-3p,ENST00000406829,ENSG00000219545,RPA3-AS1,0.996562732
hsa-miR-27b-3p,ENST00000262065,ENSG00000108960,MMD,0.996560799
hsa-miR-27b-3p,ENST00000308191,ENSG00000171408,PDE7B,0.996371104
hsa-miR-27b-3p,ENST00000394156,ENSG00000140937,CDH11,0.996321998
hsa-miR-27b-3p,ENST00000397992,ENSG00000140836,ZFHX3,0.996296479
hsa-miR-27b-3p,ENST00000417098,ENSG00000119042,SATB2,0.996227133
hsa-miR-27b-3p,ENST00000368564,ENSG00000196911,KPNA5,0.996207566
hsa-miR-27b-3p,ENST00000411986,ENSG00000116761,CTH,0.996183811
hsa-miR-27b-3p,ENST00000267460,ENSG00000139946,PELI2,0.996178101
hsa-miR-27b-3p,ENST00000488912,ENSG00000124749,COL21A1,0.996125762
hsa-miR-27b-3p,ENST00000469044,ENSG00000114098,ARMC8,0.995959925
hsa-miR-27b-3p,ENST00000222726,ENSG00000106004,HOXA5,0.995906381
hsa-miR-27b-3p,ENST00000453000,ENSG00000157782,CABP1,0.995870488
hsa-miR-27b-3p,ENST00000520539,ENSG00000104517,UBR5,0.99572481
hsa-miR-27b-3p,ENST00000457946,ENSG00000146463,ZMYM4,0.995698661
hsa-miR-27b-3p,ENST00000341698,ENSG00000124208,TMEM189-UBE2V1,0.995455225
hsa-miR-27b-3p,ENST00000324453,ENSG00000180354,MTURN,0.995412032
hsa-miR-27b-3p,ENST00000369393,ENSG00000112159,MDN1,0.995366054
hsa-miR-27b-3p,ENST00000334955,ENSG00000187257,RSBN1L,0.995336136
hsa-miR-27b-3p,ENST00000371677,ENSG00000244687,UBE2V1,0.995229401
hsa-miR-27b-3p,ENST00000526042,ENSG00000170946,DNAJC24,0.995228843
hsa-miR-27b-3p,ENST00000367225,ENSG00000091844,RGS17,0.995208109
hsa-miR-27b-3p,ENST00000483536,ENSG00000139910,NOVA1,0.995199076
hsa-miR-27b-3p,ENST00000483235,ENSG00000118007,STAG1,0.995157823
hsa-miR-27b-3p,ENST00000418129,ENSG00000154822,PLCL2,0.995157072
hsa-miR-27b-3p,ENST00000413432,ENSG00000006607,FARP2,0.995143526
hsa-miR-27b-3p,ENST00000381913,ENSG00000167723,TRPV3,0.995051862
hsa-miR-27b-3p,ENST00000397899,ENSG00000196872,KIAA1211L,0.995034386
hsa-miR-27b-3p,ENST00000558402,ENSG00000034053,APBA2,0.99490325
hsa-miR-27b-3p,ENST00000233143,ENSG00000034510,TMSB10,0.994624866
hsa-miR-27b-3p,ENST00000370494,ENSG00000102069,UBE2NL,0.994561457
hsa-miR-27b-3p,ENST00000512701,ENSG00000155158,TTC39B,0.994461818
hsa-miR-27b-3p,ENST00000285311,ENSG00000155011,DKK2,0.994450237
hsa-miR-27b-3p,ENST00000403263,ENSG00000114933,INO80D,0.994062804
hsa-miR-27b-3p,ENST00000393853,ENSG00000121075,TBX4,0.994011792
hsa-miR-27b-3p,ENST00000258884,ENSG00000136379,ABHD17C,0.994006741
hsa-miR-27b-3p,ENST00000311417,ENSG00000172667,ZMAT3,0.993979431
hsa-miR-27b-3p,ENST00000338910,ENSG00000121390,PSPC1,0.993892996
hsa-miR-27b-3p,ENST00000508591,ENSG00000163312,HELQ,0.99387669
hsa-miR-27b-3p,ENST00000560606,ENSG00000166831,RBPMS2,0.993716018
hsa-miR-27b-3p,ENST00000592191,ENSG00000006125,AP2B1,0.99369001
hsa-miR-27b-3p,ENST00000376663,ENSG00000168283,BMI1,0.993640373
hsa-miR-27b-3p,ENST00000316407,ENSG00000176542,KIAA2018,0.993611917
hsa-miR-27b-3p,ENST00000522117,ENSG00000164808,SPIDR,0.993555284
hsa-miR-27b-3p,ENST00000315596,ENSG00000083642,PDS5B,0.993525575
hsa-miR-27b-3p,ENST00000265343,ENSG00000072364,AFF4,0.993463197
hsa-miR-27b-3p,ENST00000257287,ENSG00000174799,CEP135,0.993459453
hsa-miR-27b-3p,ENST00000388712,ENSG00000135052,GOLM1,0.993451605
hsa-miR-27b-3p,ENST00000263409,ENSG00000113594,LIFR,0.99341313
hsa-miR-27b-3p,ENST00000359766,ENSG00000198586,TLK1,0.993412936
hsa-miR-27b-3p,ENST00000533089,ENSG00000069702,TGFBR3,0.993403399
hsa-miR-27b-3p,ENST00000403491,ENSG00000162599,NFIA,0.993310655
hsa-miR-27b-3p,ENST00000418170,ENSG00000100281,HMGXB4,0.993186434
hsa-miR-27b-3p,ENST00000394795,ENSG00000120727,PAIP2,0.993040094
hsa-miR-27b-3p,ENST00000415397,ENSG00000234545,FAM133B,0.992897628
hsa-miR-27b-3p,ENST00000422497,ENSG00000164815,ORC5,0.992790311
hsa-miR-27b-3p,ENST00000291442,ENSG00000160113,NR2F6,0.992754838
hsa-miR-27b-3p,ENST00000380266,ENSG00000215251,FASTKD5,0.992752335
hsa-miR-27b-3p,ENST00000399537,ENSG00000182095,TNRC18,0.992708967
hsa-miR-27b-3p,ENST00000407540,ENSG00000132031,MATN3,0.992669704
hsa-miR-27b-3p,ENST00000285243,ENSG00000154945,ANKRD40,0.992661583
hsa-miR-27b-3p,ENST00000303531,ENSG00000166501,PRKCB,0.99256279
hsa-miR-27b-3p,ENST00000555188,ENSG00000169291,SHE,0.992416009
hsa-miR-27b-3p,ENST00000573186,ENSG00000215041,NEURL4,0.992315782
hsa-miR-27b-3p,ENST00000319119,ENSG00000177125,ZBTB34,0.992300839
hsa-miR-27b-3p,ENST00000287766,ENSG00000157103,SLC6A1,0.992224396
hsa-miR-27b-3p,ENST00000372839,ENSG00000166913,YWHAB,0.992200528
hsa-miR-27b-3p,ENST00000504487,ENSG00000181982,CCDC149,0.991983195
hsa-miR-27b-3p,ENST00000532425,ENSG00000086848,ALG9,0.991906365
hsa-miR-27b-3p,ENST00000607628,ENSG00000162290,DCP1A,0.991766318
hsa-miR-27b-3p,ENST00000360029,ENSG00000183783,KCTD8,0.991751188
hsa-miR-27b-3p,ENST00000366882,ENSG00000112541,PDE10A,0.991729703
hsa-miR-27b-3p,ENST00000491143,ENSG00000119547,ONECUT2,0.991649225
hsa-miR-27b-3p,ENST00000379426,ENSG00000205269,TMEM170B,0.991605115
hsa-miR-27b-3p,ENST00000443197,ENSG00000122786,CALD1,0.991513802
hsa-miR-27b-3p,ENST00000375169,ENSG00000196632,WNK3,0.991448025
hsa-miR-27b-3p,ENST00000374274,ENSG00000147164,SNX12,0.991413107
hsa-miR-27b-3p,ENST00000260818,ENSG00000138246,DNAJC13,0.991238369
hsa-miR-27b-3p,ENST00000311322,ENSG00000175445,LPL,0.99115464
hsa-miR-27b-3p,ENST00000540014,ENSG00000164463,CREBRF,0.991135949
hsa-miR-27b-3p,ENST00000340828,ENSG00000113328,CCNG1,0.99111499
hsa-miR-27b-3p,ENST00000318066,ENSG00000177889,UBE2N,0.991052653
hsa-miR-27b-3p,ENST00000437887,ENSG00000233863,AC012215.1,0.991008822
hsa-miR-27b-3p,ENST00000309383,ENSG00000160469,BRSK1,0.991008149
hsa-miR-27b-3p,ENST00000444128,ENSG00000111912,NCOA7,0.990904069
hsa-miR-27b-3p,ENST00000239144,ENSG00000120068,HOXB8,0.990648998
hsa-miR-27b-3p,ENST00000356692,ENSG00000163605,PPP4R2,0.990588585
hsa-miR-27b-3p,ENST00000339208,ENSG00000006114,SYNRG,0.99057188
hsa-miR-27b-3p,ENST00000432054,ENSG00000172765,TMCC1,0.990497931
hsa-miR-27b-3p,ENST00000369889,ENSG00000166272,WBP1L,0.990365252
hsa-miR-27b-3p,ENST00000472616,ENSG00000006459,KDM7A,0.990358508
hsa-miR-27b-3p,ENST00000376557,ENSG00000204576,PRR3,0.990167713
hsa-miR-27b-3p,ENST00000360228,ENSG00000141837,CACNA1A,0.990036274
hsa-miR-27b-3p,ENST00000481530,ENSG00000163507,KIAA1524,0.989970514
hsa-miR-27b-3p,ENST00000338779,ENSG00000132613,MTSS1L,0.989907831
hsa-miR-27b-3p,ENST00000460277,ENSG00000117262,GPR89A,0.989903431
hsa-miR-27b-3p,ENST00000268383,ENSG00000140743,CDR2,0.989861121
hsa-miR-27b-3p,ENST00000304222,ENSG00000170425,ADORA2B,0.989860554
hsa-miR-27b-3p,ENST00000356448,ENSG00000114790,ARHGEF26,0.989675632
hsa-miR-27b-3p,ENST00000487099,ENSG00000148200,NR6A1,0.989669706
hsa-miR-27b-3p,ENST00000373798,ENSG00000159023,EPB41,0.989503674
hsa-miR-27b-3p,ENST00000254976,ENSG00000132639,SNAP25,0.989464859
hsa-miR-27b-3p,ENST00000278379,ENSG00000110436,SLC1A2,0.989332258
hsa-miR-27b-3p,ENST00000230321,ENSG00000112559,MDFI,0.989282845
hsa-miR-27b-3p,ENST00000380641,ENSG00000044459,CNTLN,0.989135298
hsa-miR-27b-3p,ENST00000553530,ENSG00000182732,RGS6,0.989059893
hsa-miR-27b-3p,ENST00000262995,ENSG00000109458,GAB1,0.98905273
hsa-miR-27b-3p,ENST00000403703,ENSG00000059145,UNKL,0.988987942
hsa-miR-27b-3p,ENST00000265992,ENSG00000107443,CCNJ,0.98886162
hsa-miR-27b-3p,ENST00000395116,ENSG00000181619,GPR135,0.988668154
hsa-miR-27b-3p,ENST00000591601,ENSG00000099875,MKNK2,0.988042542
hsa-miR-27b-3p,ENST00000550779,ENSG00000161642,ZNF385A,0.987948507
hsa-miR-27b-3p,ENST00000286744,ENSG00000156218,ADAMTSL3,0.987809492
hsa-miR-27b-3p,ENST00000220876,ENSG00000104435,STMN2,0.987744707
hsa-miR-27b-3p,ENST00000336505,ENSG00000173611,SCAI,0.98772345
hsa-miR-27b-3p,ENST00000348367,ENSG00000119927,GPAM,0.987719844
hsa-miR-27b-3p,ENST00000264917,ENSG00000113231,PDE8B,0.987691313
hsa-miR-27b-3p,ENST00000281523,ENSG00000151789,ZNF385D,0.987589061
hsa-miR-27b-3p,ENST00000370693,ENSG00000112208,BAG2,0.987282112
hsa-miR-27b-3p,ENST00000293379,ENSG00000161638,ITGA5,0.987192225
hsa-miR-27b-3p,ENST00000393239,ENSG00000004399,PLXND1,0.986970945
hsa-miR-27b-3p,ENST00000371199,ENSG00000101966,XIAP,0.986792053
hsa-miR-27b-3p,ENST00000309033,ENSG00000173960,UBXN2A,0.986781713
hsa-miR-27b-3p,ENST00000358543,ENSG00000196711,FAM150A,0.986730472
hsa-miR-27b-3p,ENST00000418919,ENSG00000135677,GNS,0.986669766
hsa-miR-27b-3p,ENST00000483468,ENSG00000135597,REPS1,0.986469586
hsa-miR-27b-3p,ENST00000369838,ENSG00000198478,SH3BGRL2,0.986398256
hsa-miR-27b-3p,ENST00000360265,ENSG00000196526,AFAP1,0.986237571
hsa-miR-27b-3p,ENST00000381052,ENSG00000049192,ADAMTS6,0.986184757
hsa-miR-27b-3p,ENST00000310836,ENSG00000174607,UGT8,0.986088419
hsa-miR-27b-3p,ENST00000297533,ENSG00000164897,TMUB1,0.985776368
hsa-miR-27b-3p,ENST00000377084,ENSG00000178235,SLITRK1,0.985695663
hsa-miR-27b-3p,ENST00000568954,ENSG00000040199,PHLPP2,0.985663504
hsa-miR-27b-3p,ENST00000336726,ENSG00000176635,HORMAD2,0.985607543
hsa-miR-27b-3p,ENST00000337273,ENSG00000083312,TNPO1,0.98547537
hsa-miR-27b-3p,ENST00000371993,ENSG00000077279,DCX,0.98541708
hsa-miR-27b-3p,ENST00000509505,ENSG00000038295,TLL1,0.985365917
hsa-miR-27b-3p,ENST00000299413,ENSG00000166326,TRIM44,0.98534845
hsa-miR-27b-3p,ENST00000399849,ENSG00000177374,HIC1,0.985315805
hsa-miR-27b-3p,ENST00000582809,ENSG00000146872,TLK2,0.985315241
hsa-miR-27b-3p,ENST00000369831,ENSG00000213366,GSTM2,0.985313799
hsa-miR-27b-3p,ENST00000370112,ENSG00000162695,SLC30A7,0.985211826
hsa-miR-27b-3p,ENST00000330022,ENSG00000181555,SETD2,0.985064035
hsa-miR-27b-3p,ENST00000383785,ENSG00000206561,COLQ,0.984508285
hsa-miR-27b-3p,ENST00000371132,ENSG00000124222,STX16,0.984485245
hsa-miR-27b-3p,ENST00000378693,ENSG00000198944,SOWAHA,0.98445405
hsa-miR-27b-3p,ENST00000305123,ENSG00000169047,IRS1,0.984439868
hsa-miR-27b-3p,ENST00000496455,ENSG00000163655,GMPS,0.984269024
hsa-miR-27b-3p,ENST00000410059,ENSG00000175497,DPP10,0.984210928
hsa-miR-27b-3p,ENST00000320246,ENSG00000119408,NEK6,0.983828437
hsa-miR-27b-3p,ENST00000398063,ENSG00000160216,AGPAT3,0.983802984
hsa-miR-27b-3p,ENST00000372336,ENSG00000165424,ZCCHC24,0.983778946
hsa-miR-27b-3p,ENST00000586178,ENSG00000011258,MBTD1,0.983742649
hsa-miR-27b-3p,ENST00000372106,ENSG00000101888,NXT2,0.983474651
hsa-miR-27b-3p,ENST00000378076,ENSG00000077943,ITGA8,0.9833796
hsa-miR-27b-3p,ENST00000582266,ENSG00000173065,FAM222B,0.983369902
hsa-miR-27b-3p,ENST00000366522,ENSG00000203666,EFCAB2,0.983346627
hsa-miR-27b-3p,ENST00000395334,ENSG00000162433,AK4,0.983273915
hsa-miR-27b-3p,ENST00000396700,ENSG00000168952,STXBP6,0.983266862
hsa-miR-27b-3p,ENST00000253063,ENSG00000130766,SESN2,0.983100172
hsa-miR-27b-3p,ENST00000238081,ENSG00000134308,YWHAQ,0.983062024
hsa-miR-27b-3p,ENST00000311946,ENSG00000172548,NIPAL4,0.982902812
hsa-miR-27b-3p,ENST00000418596,ENSG00000155744,FAM126B,0.982745503
hsa-miR-27b-3p,ENST00000471115,ENSG00000162642,C1orf52,0.982712549
hsa-miR-27b-3p,ENST00000400483,ENSG00000141449,GREB1L,0.982598508
hsa-miR-27b-3p,ENST00000273077,ENSG00000127838,PNKD,0.982334391
hsa-miR-27b-3p,ENST00000259056,ENSG00000136542,GALNT5,0.982174817
hsa-miR-27b-3p,ENST00000315792,ENSG00000176907,C8orf4,0.982039725
hsa-miR-27b-3p,ENST00000256544,ENSG00000134152,KATNBL1,0.981885361
hsa-miR-27b-3p,ENST00000360816,ENSG00000196227,FAM217B,0.981883405
hsa-miR-27b-3p,ENST00000304916,ENSG00000168672,FAM84B,0.981853007
hsa-miR-27b-3p,ENST00000467136,ENSG00000157625,TAB3,0.981711495
hsa-miR-27b-3p,ENST00000303052,ENSG00000169118,CSNK1G1,0.981435042
hsa-miR-27b-3p,ENST00000249749,ENSG00000128917,DLL4,0.981382885
hsa-miR-27b-3p,ENST00000464622,ENSG00000146350,TBC1D32,0.981097625
hsa-miR-27b-3p,ENST00000219439,ENSG00000103160,HSDL1,0.981054825
hsa-miR-27b-3p,ENST00000382177,ENSG00000159459,UBR1,0.980964091
hsa-miR-27b-3p,ENST00000373095,ENSG00000167106,FAM102A,0.980732533
hsa-miR-27b-3p,ENST00000450801,ENSG00000101974,ATP11C,0.980155469
hsa-miR-27b-3p,ENST00000448838,ENSG00000110435,PDHX,0.979604841
hsa-miR-27b-3p,ENST00000290551,ENSG00000159388,BTG2,0.979344402
hsa-miR-27b-3p,ENST00000302035,ENSG00000117090,SLAMF1,0.978981365
hsa-miR-27b-3p,ENST00000361927,ENSG00000198756,COLGALT2,0.978978416
hsa-miR-27b-3p,ENST00000243644,ENSG00000256683,ZNF350,0.978924937
hsa-miR-27b-3p,ENST00000256190,ENSG00000133812,SBF2,0.978746882
hsa-miR-27b-3p,ENST00000395323,ENSG00000213626,LBH,0.978586702
hsa-miR-27b-3p,ENST00000361905,ENSG00000187079,TEAD1,0.978521265
hsa-miR-27b-3p,ENST00000430321,ENSG00000144357,UBR3,0.978389029
hsa-miR-27b-3p,ENST00000255559,ENSG00000133195,SLC39A11,0.978153687
hsa-miR-27b-3p,ENST00000465115,ENSG00000104313,EYA1,0.977875406
hsa-miR-27b-3p,ENST00000397979,ENSG00000076984,MAP2K7,0.977749191
hsa-miR-27b-3p,ENST00000306051,ENSG00000168229,PTGDR,0.977618799
hsa-miR-27b-3p,ENST00000250559,ENSG00000127314,RAP1B,0.977562079
hsa-miR-27b-3p,ENST00000258349,ENSG00000135870,RC3H1,0.976961389
hsa-miR-27b-3p,ENST00000355999,ENSG00000198648,STK39,0.976580756
hsa-miR-27b-3p,ENST00000393127,ENSG00000152578,GRIA4,0.976513995
hsa-miR-27b-3p,ENST00000252934,ENSG00000130638,ATXN10,0.976410483
hsa-miR-27b-3p,ENST00000525723,ENSG00000139974,SLC38A6,0.976405064
hsa-miR-27b-3p,ENST00000447404,ENSG00000165209,STRBP,0.976246689
hsa-miR-27b-3p,ENST00000609713,ENSG00000157542,KCNJ6,0.976053999
hsa-miR-27b-3p,ENST00000542986,ENSG00000090612,ZNF268,0.975783088
hsa-miR-27b-3p,ENST00000379261,ENSG00000048740,CELF2,0.975717375
hsa-miR-27b-3p,ENST00000164227,ENSG00000069399,BCL3,0.975707887
hsa-miR-27b-3p,ENST00000399251,ENSG00000171988,JMJD1C,0.975678758
