,103_AM_(CVD),105_CD40-L_(CVD),106_GDF-15_(CVD),107_PlGF_(CVD),108_SELE_(CVD),109_EGF_(CVD),111_SRC_(CVD),112_IL-1ra_(CVD),113_IL-6_(CVD),114_CSTB_(CVD),116_KLK6_(CVD),117_Gal-3_(CVD),118_PAR-1_(CVD),121_hK11_(CVD),122_TIE2_(CVD),123_TF_(CVD),124_TNF-R1_(CVD),125_PDGF subunit B_(CVD),126_IL27-A_(CVD),129_LOX-1_(CVD),130_TRAIL-R2_(CVD),134_IL-6RA_(CVD),135_TNF-R2_(CVD),136_MMP-3_(CVD),137_HSP 27_(CVD),139_PRL_(CVD),140_MPO_(CVD),141_GH_(CVD),143_RETN_(CVD),144_FAS_(CVD),145_PAPPA_(CVD),148_PTX3_(CVD),149_REN_(CVD),150_CHI3L1_(CVD),151_ST2_(CVD),152_TIM_(CVD),154_mAmP_(CVD),157_PSGL-1_(CVD),158_MB_(CVD),159_TM_(CVD),160_IL-16_(CVD),162_U-PAR_(CVD),164_CTSD_(CVD),165_RAGE_(CVD),166_CCL3_(CVD),167_MMP-7_(CVD),170_CXCL16_(CVD),171_Dkk-1_(CVD),172_SIRT2_(CVD),173_GAL_(CVD),174_AGRP_(CVD),177_t-PA_(CVD),178_HB-EGF_(CVD),179_ESM-1_(CVD),181_VEGF-D_(CVD),182_MMP-12_(CVD),183_SPON1_(CVD),185_CTSL1_(CVD),187_FABP4_(CVD),188_BNP_(CVD),189_LEP_(CVD),191_CA-125_(CVD),192_NEMO_(CVD),193_FS_(CVD),194_PECAM-1_(CVD),195_NT-pro-BNP_(CVD),196_ECP_(CVD),101_IL-8_(INF),102_VEGF-A_(INF),103_BDNF_(INF),105_MCP-3_(INF),106_GDNF_(INF),107_CDCP1_(INF),108_CD244_(INF),109_IL-7_(INF),110_OPG_(INF),111_LAP TGF-beta-1_(INF),112_uPA_(INF),114_IL-17C_(INF),115_MCP-1_(INF),116_IL-17A_(INF),117_CXCL11_(INF),118_AXIN1_(INF),120_TRAIL_(INF),122_CXCL9_(INF),123_CST5_(INF),126_OSM_(INF),128_CXCL1_(INF),130_CCL4_(INF),131_CD6_(INF),132_SCF_(INF),133_IL-18_(INF),134_SLAMF1_(INF),135_TGF-alpha_(INF),136_MCP-4_(INF),137_CCL11_(INF),138_TNFSF14_(INF),139_FGF-23_(INF),140_IL-10RA_(INF),141_FGF-5_(INF),142_MMP-1_(INF),143_LIF-R_(INF),144_FGF-21_(INF),145_CCL19_(INF),148_IL-15RA_(INF),149_IL-10RB_(INF),151_IL-18R1_(INF),152_PD-L1_(INF),153_Beta-NGF_(INF),154_CXCL5_(INF),155_TRANCE_(INF),156_HGF_(INF),157_IL-12B_(INF),161_MMP-10_(INF),162_IL-10_(INF),164_CCL23_(INF),165_CD5_(INF),166_MIP-1 alpha_(INF),167_Flt3L_(INF),168_CXCL6_(INF),169_CXCL10_(INF),170_4E-BP1_(INF),173_CCL28_(INF),174_DNER_(INF),175_EN-RAGE_(INF),176_CD40_(INF),179_FGF-19_(INF),183_MCP-2_(INF),184_CASP-8_(INF),185_CCL25_(INF),186_CX3CL1_(INF),187_TNFRSF9_(INF),188_NT-3_(INF),189_TWEAK_(INF),190_CCL20_(INF),191_ST1A1_(INF),192_STAMPB_(INF),194_ADA_(INF),195_TNFB_(INF),196_CSF-1_(INF),miR-16-5p,miR-19b-3p,miR-20b-5p,miR-21-5p,miR-24-3p,miR-26a-5p,miR-27b-3p,miR-28-5p,miR-29a-3p,miR-30b-5p,miR-92a-3p,miR-93-5p,miR-99b-5p,miR-122-5p,miR-126-3p,miR-126-5p(*),miR-130a-3p,miR-140-5p,miR-143-3p,miR-145-5p,miR-150-5p,miR-191-5p,miR-192-5p,miR-197-3p,miR-221-3p,miR-222-3p,miR-223-3p,miR-223-5p(*),miR-320a,miR-324-5p,miR-375,miR-486-5p,hsa-miR-574-3p,miR-885-5p,let-7b-5p,let-7d-5p,RNY4-3p,RNY4-5p,RNY5-5p
miR-30b-5p,0.134935555,0.487163435,0.139738582,0.132732409,0.004302991,0.518806924,0.590671127,0.069314086,0.152088317,0.094245556,0.061603159,0.044761333,0.04892001,0.070906,0.044065846,0.084379016,0.169761193,0.578527825,0.048234132,0.006751866,0.090528058,0.015712712,0.161516597,0.066383364,0.463662541,0.052593236,0.079921415,0.020898575,0.050106266,0.079542698,0.033444727,0.049147694,0.016811454,0.123066809,0.046224034,0.099858698,0.09555699,0.090127548,0.154375204,0.090220554,0.001634814,0.114820325,0.049612579,0.001347902,0.119779678,0.049954574,0.043979189,0.189748582,0.490131872,0.021180682,0.015323013,0.102389939,0.035847161,0.010435903,0.019207648,0.06381214,0.080604032,0.016181003,0.108746272,0.048039883,0.022374832,0.003972967,0.603193318,0.131646022,0.017351301,0.145781748,0.057196008,0.065056569,0.16289899,0.058258696,0.075780871,0.048872269,0.051692518,0.026990646,0.187257838,0.143661141,0.092426961,0.025464454,0.072736552,0.119333867,0.055736586,0.013808661,0.55015124,0.060713939,0.142577671,0.085825758,0.020649586,0.392388806,0.023578763,0.016296488,0.028538117,0.083630334,0.173351158,0.122582903,0.059012888,0.060067014,0.010202873,0.109537167,0.007847307,0.02441552,0.077125912,0.170074359,0.042236955,0.047373397,0.090151388,0.104921353,0.016017298,0.138737995,0.082622367,0.486921617,0.027964636,0.128308098,0.052415975,0.105879727,0.000517295,0.085444124,0.084913029,0.164591632,0.070966746,0.147401462,0.111809467,0.046060501,0.132805338,0.037276572,0.077034107,0.163964099,0.036675293,0.032402675,0.17914981,0.127177782,0.181837572,0.1314794,0.02404971,0.017041052,0.100138059,0.322791904,0.466321108,0.021756393,0.06008589,0.161351691,0.62993959,0.811947889,0.784864643,0.582827212,0.707196339,0.890397245,0.39561725,0.126250467,0.609778137,0,0.483218533,0.640131671,0.557803995,0.05465979,0.697271686,0.447820959,0.739335849,0.777810696,0.319601604,0.739022727,0.295633286,0.595638717,0.252119729,0.524279183,0.76425943,0.791697644,0.720395767,0.401312759,0.529650932,0.529078436,0.14792638,0.360358358,0.714983494,0.026450629,0.69962922,0.687577139,0.413254777,0.559281053,0.243293501
miR-92a-3p,0.026117206,0.359740389,0.10260218,0.100011051,0.039460318,0.441234572,0.411522389,0.052006872,0.147312365,0.051847629,0.074592592,0.11586773,0.055357837,0.034829233,0.06381384,0.093875738,0.160408032,0.42788082,0.111238017,0.024631854,0.095208711,0.011484363,0.098438527,0.04700136,0.330786248,0.000329125,0.027287503,0.028704559,0.05137951,0.110167246,0.032503994,0.033429123,0.039358732,0.027149195,0.016295969,0.089758074,0.045840777,0.007102782,0.101304213,0.109939707,0.007166959,0.085203865,0.040415775,0.026033466,0.088325918,0.057457509,0.093686637,0.138005236,0.431832378,0.058838186,0.009393271,0.027287503,0.023350704,0.0045597,0.008847933,0.126249405,0.13851145,0.009848349,0.074087065,0.048903214,0.000484936,0.02080036,0.425195999,0.053121229,0.029266371,0.125968327,0.066261856,0.065752896,0.054695812,0.013351523,0.102812383,0.175523045,0.02904398,0.040998178,0.168694497,0.147023737,0.080605041,0.100418768,0.07599032,0.111960788,0.081507282,0.054610013,0.429081704,0.088400392,0.094487313,0.05218808,0.104949639,0.229987563,0.022273755,0.125373912,0.061953032,0.03806351,0.008877132,0.110702975,0.035030689,0.008647849,0.104130431,0.093063394,0.089274106,0.027820381,0.081561527,0.084245662,0.019037761,0.025392376,0.034026532,0.110269519,0.079068896,0.006576319,0.029580052,0.29944972,0.033458508,0.139646055,0.01349858,0.128210426,0.038283767,0.107577833,0.055883613,0.083832111,0.096209813,0.099007546,0.021862263,0.180035061,0.115566747,0.034462013,0.070315342,0.03772306,0.03945414,0.026052685,0.260713077,0.117004737,0.081923256,0.099159239,0.052711726,0.071732741,0.113653087,0.217281468,0.437069547,0.031038291,0.007802901,0.115551303,0.502345488,0.600529723,0.576673022,0.576529933,0.606946748,0.432787297,0.354694988,0.18957316,0.414193489,0.483218533,0,0.680317511,0.36261261,0.129018652,0.540697288,0.420938654,0.493685452,0.527904317,0.174887996,0.391491763,0.259440289,0.714244825,0.164593706,0.496860444,0.471501439,0.51374019,0.595854606,0.612622126,0.643483898,0.312111245,0.046589525,0.589299444,0.431291185,0.1743998,0.4963683,0.504006469,0.691820407,0.766801154,0.457934139
miR-93-5p,0.101801504,0.458948181,0.130831413,0.103166051,0.046761123,0.534451717,0.543235129,0.057418728,0.171844005,0.039898922,0.065848305,0.039058778,0.070914905,0.038141759,0.071963025,0.094410781,0.133080375,0.552288979,0.068743848,0.045444967,0.096113032,0.01948975,0.082706772,0.101289112,0.425956864,0.017223971,0.097318679,0.03324504,0.001761624,0.071328113,0.014793026,0.048173375,0.010607498,0.074720947,0.043464384,0.050548976,0.016224547,0.038124599,0.105179924,0.086939407,0.060667763,0.067428035,0.019804118,0.027327314,0.107797136,0.078811156,0.056737141,0.217102617,0.525229701,0.017571972,0.019496957,0.023208964,0.037219935,0.00287049,0.022397649,0.10981547,0.093998603,0.007990629,0.07434,0.038379354,0.015118121,0.010239034,0.564816315,0.106386944,0.007688617,0.117737117,0.125684161,0.017414788,0.089016771,0.006540725,0.093442774,0.143487307,0.036914147,0.131890515,0.280122301,0.07043649,0.158518739,0.033661337,0.01155439,0.038159605,0.065400874,0.06253166,0.534340628,0.031053392,0.055300523,0.018029109,0.081373113,0.315117297,0.026959751,0.11672366,0.023221319,0.031959429,0.099792788,0.07466535,0.135449456,0.021564712,0.102644393,0.025231417,0.004145521,0.008016371,0.231330831,0.008022547,0.013530154,0.027256959,0.020080751,0.007252072,0.063864976,0.072394766,0.048729352,0.422607273,0.069233932,0.073129548,0.000906723,0.081032663,0.074286902,0.021623399,0.044820694,0.091774007,0.038283499,0.192440219,0.043720408,0.253880516,0.043714574,0.079791323,0.014621517,0.013780344,0.079909726,0.04460654,0.273886678,0.073689987,0.074388391,0.007983765,0.032149715,0.083662916,0.047570379,0.309153594,0.570401827,0.090285566,0.039075595,0.025269512,0.631388745,0.749073671,0.746431813,0.690433552,0.795547479,0.642236032,0.445850213,0.242056045,0.558792609,0.640131671,0.680317511,0,0.42356404,0.098145095,0.785198303,0.517256918,0.588794481,0.663786566,0.279504744,0.523414195,0.444261216,0.667009748,0.192050586,0.634710555,0.610355079,0.661267395,0.826867638,0.503107295,0.747465048,0.297607788,0.001794228,0.676839107,0.537801084,0.070496212,0.647334894,0.63915048,0.536577816,0.628156201,0.34159932
miR-99b-5p,0.031569052,0.300726621,0.008273082,0.057813075,0.016226648,0.281138748,0.377380847,0.010110553,0.123974734,0.037153365,0.03034041,0.037311235,0.092491653,0.030548387,0.014266141,0.002104821,0.09031356,0.381665992,0.04583811,0.038967155,0.004577204,0.040273187,0.050878286,0.038017189,0.303796202,0.042485772,0.081372104,0.001107322,0.010901963,0.000879954,0.047842729,0.014269714,0.083892879,0.055690065,0.038025082,0.062660203,0.096679013,0.041649918,0.071679736,0.003016692,0.05873181,0.042996791,0.147382586,0.055685431,0.091146668,0.03109321,0.011625248,0.16023373,0.321789966,0.051084718,0.013466666,0.028406844,0.080264268,0.006532907,0.022079512,0.116843637,0.001819968,0.01311489,0.041670853,0.014864364,0.020792012,0.006614512,0.395548611,0.08184091,0.029377402,0.038289343,0.053996392,0.026320041,0.041245976,0.009949043,0.021766548,0.074541639,0.108149969,0.044368888,0.122432068,0.112804392,0.080677132,0.048597405,0.014199489,0.065491741,0.012001814,0.018998813,0.348398388,0.006590049,0.065167421,0.022728839,0.011417958,0.211904627,0.029081053,0.042659429,0.067453792,0.026791249,0.084200376,0.022897519,0.037516637,0.046801976,0.021403931,0.017635467,0.007341622,0.030117055,0.078902123,0.094634912,0.092428505,0.04799338,0.017877935,0.038398823,0.002337164,0.027620239,0.002907213,0.352643454,0.054284849,0.096882502,0.024104883,0.008168407,0.044468451,0.061186176,0.008441591,0.132336704,0.110456246,0.099253986,0.087890768,0.063639512,0.04064075,0.021040658,0.00010845,0.042624251,0.038710101,0.048142499,0.106800795,0.03342128,0.087642294,0.053463752,0.037992393,0.005187578,0.059975209,0.189634153,0.340110624,0.047305273,0.071013592,0.068408563,0.402205447,0.505314948,0.478639736,0.353265668,0.447438505,0.530815704,0.360162877,0.045767755,0.388121846,0.557803995,0.36261261,0.42356404,0,0.041419634,0.45063387,0.234939768,0.479061397,0.498545407,0.258031558,0.467050571,0.254095422,0.406626977,0.107726159,0.347276556,0.499920078,0.527623285,0.468796752,0.269516417,0.369313886,0.362829853,0.105392046,0.246874428,0.450054264,0.027030802,0.436728501,0.44849122,0.312386397,0.398539221,0.19187022
miR-122-5p,0.115326853,0.03287535,0.104615367,0.150012286,0.17541942,0.041504392,0.059410637,0.112502694,0.077535154,0.136573766,0.15967325,0.192451201,0.165907403,0.175632887,0.003679403,0.253122739,0.161475372,0.031119972,0.177143636,0.07789448,0.187603216,0.043884799,0.161908485,0.154098033,0.140947454,0.145771072,0.027614226,0.13911822,0.185734171,0.070929319,0.000829368,0.164678715,0.020600332,0.07895118,0.005016151,0.033901917,0.038422592,0.015771566,0.121335869,0.115971032,0.09789971,0.212215851,0.161865928,0.103066524,0.064588089,0.060066484,0.073211229,0.112227794,0.073591833,0.071949298,0.015357672,0.232863201,0.156357978,0.077648065,0.166034385,0.038369298,0.231483897,0.069429897,0.092253795,0.12371961,0.070776254,0.012436366,0.028317777,0.092634399,0.069665672,0.210732215,0.117239483,0.036132691,0.110428418,0.037068474,0.005582643,0.085641045,0.008958442,0.065271392,0.008903187,0.045863323,0.004765275,0.056341093,0.077825437,0.054220142,0.10036914,0.05510902,0.011317686,0.112820493,0.122761848,0.095600641,0.029812739,0.082944607,0.188402863,0.094317775,0.112442978,0.113080636,0.038856999,0.093944721,0.046673608,0.074710308,0.045990305,0.023814018,0.114233802,0.222543639,0.038538494,0.008322157,0.148550272,0.160019535,0.076164158,0.055247671,0.033591325,0.12327424,0.079988318,0.075501718,0.123796927,0.102134404,0.032106317,0.113634554,0.018587095,0.104340124,0.041836263,0.012695158,0.044602078,0.08268824,0.017185876,0.008008819,0.034811043,0.065753926,0.096824134,0.11250544,0.002608289,0.050186218,0.001026796,0.115626806,0.162808688,0.059798791,0.027578117,0.091380018,0.023305402,0.01909837,0.021466215,0.067314437,0.080176046,0.043274597,0.003764346,0.023855034,0.007846489,0.190891033,0.116801576,0.058244305,0.182011526,0.014617055,0.145057973,0.05465979,0.129018652,0.098145095,0.041419634,0,0.126149041,0.107768307,0.04153992,0.080106734,0.078644541,0.094832225,0.128270142,0.065982837,0.359208995,0.165774929,0.02486832,0.05671346,0.103614264,0.110108903,0.120304748,0.029395756,0.122075113,0.064885303,0.160914384,0.67267065,0.035115642,0.054793966,0.12436423,0.12893148,0.478605856
miR-126-3p,0.11470586,0.502603912,0.142735872,0.141007194,0.057369317,0.563590859,0.623822602,0.011667117,0.12859294,0.008287495,0.066915484,0.006927238,0.055147982,0.073306478,0.001970974,0.086604634,0.169017301,0.5654122,0.077461895,0.043131663,0.079971172,0.024346319,0.127159067,0.085221554,0.474083131,0.022280623,0.040472752,0.032905797,0.035463293,0.05763272,0.014809134,0.047083353,0.002172773,0.082124726,0.003766747,0.016212404,0.058656669,0.104118437,0.159403182,0.050528221,0.064517059,0.031438978,0.072114044,0.01107785,0.116585029,0.056473061,0.007403079,0.217077944,0.506951004,0.039039909,0.043445001,0.030018318,0.001098055,0.013904583,0.023895703,0.054406507,0.060919336,0.004714139,0.047314535,0.091378868,0.024488231,0.031826166,0.617147784,0.099671647,0.063026559,0.178913527,0.082874781,0.058231426,0.143790685,0.038355508,0.054234169,0.025293025,0.042396366,0.072291819,0.260362844,0.094063997,0.13273909,0.005473117,0.053362774,0.094695993,0.073393966,0.040298752,0.589316079,0.030658207,0.072557453,0.074462191,0.018365272,0.335562219,0.009690137,0.073043933,0.13016186,0.025426871,0.067659068,0.143053328,0.065668996,0.034978872,0.106829513,0.055908332,0.014956693,0.019857642,0.17529058,0.088869727,0.000292403,0.014061423,0.04872425,0.116251099,0.01881932,0.09898251,0.009395675,0.465197102,0.048737253,0.129227166,0.065115764,0.081075061,0.038510123,0.09667692,0.030982355,0.113214502,0.049996096,0.092940889,0.050303257,0.081393204,0.081027185,0.027073354,0.022291605,0.083732084,0.098183378,0.008966508,0.255726174,0.129042355,0.141465361,0.084806631,0.047043042,0.004841293,0.046782238,0.362830601,0.539427978,0.024988953,0.056392582,0.138892078,0.53802098,0.665945555,0.665101693,0.729588036,0.895730891,0.7131238,0.480153923,0.168863893,0.618272531,0.697271686,0.540697288,0.785198303,0.45063387,0.126149041,0,0.588339575,0.571008451,0.695855771,0.327647291,0.553569881,0.552826519,0.706614844,0.136846677,0.678438287,0.653779772,0.726589019,0.883590173,0.505734203,0.772941642,0.311433315,0.042487141,0.491840645,0.587435758,0.110873743,0.58969952,0.70298366,0.545532233,0.624031608,0.334280897
miR-126-5p(*),0.06841438,0.244853056,0.08586692,0.132574848,0.022462856,0.356789856,0.343215086,0.0329873,0.041970452,0.003577131,0.138839545,0.093330057,0.021880109,0.134480614,0.09726823,0.142958239,0.118769451,0.299394465,0.115090734,0.068887304,0.026225655,0.042932773,0.099792778,0.101305586,0.22806292,0.041497871,0.033860734,0.033844947,0.015898205,0.132016468,0.064310584,0.090598643,0.019841183,0.074931327,0.015882418,0.035558524,0.009119032,0.074778604,0.105222823,0.124835094,0.041784783,0.03548405,0.029476407,0.075955766,0.025386198,0.030543403,0.083524951,0.104961308,0.262377359,0.039606862,0.010900587,0.087060555,0.026523206,0.131560361,0.009177401,0.066211406,0.118758125,0.009028797,0.008795424,0.016042771,0.043328821,0.047496006,0.329199654,0.081928747,0.046321833,0.097001223,0.044488823,0.040718817,0.082320334,0.017004428,0.049450391,0.018510725,0.040053017,0.05299356,0.086877288,0.15780146,0.013050709,0.189584143,0.102549545,0.136256996,0.103766418,0.003656066,0.327528071,0.066109477,0.10686124,0.07438942,0.062966489,0.216789966,0.026200945,0.035779199,0.094661314,0.061515457,0.043273138,0.113249831,0.035595932,0.025504601,0.087828627,0.083828679,0.054043658,0.026896351,0.126323878,0.196467622,0.014840476,0.004091924,0.060277909,0.112619037,0.049499483,0.060321822,0.018939607,0.245174666,0.032078175,0.138751687,0.064421296,0.11456736,0.002121652,0.090275271,0.061503102,0.002307306,0.068253078,0.009194904,0.008733305,0.022395933,0.067947634,0.087778177,0.029109187,0.029435223,0.087772686,0.065750837,0.200890848,0.137379933,0.151400857,0.044861877,0.021130221,0.172941546,0.061855907,0.240874348,0.251426322,0.058083498,0.104865213,0.148740403,0.33607301,0.430350532,0.421613829,0.538669938,0.577045463,0.427187711,0.254756352,0.102174558,0.372932062,0.447820959,0.420938654,0.517256918,0.234939768,0.107768307,0.588339575,0,0.377091672,0.411110797,0.185676874,0.390278222,0.275942519,0.427752465,0.040269931,0.395670515,0.428833606,0.398257183,0.532258696,0.369093428,0.46194305,0.281843429,0.117537034,0.352175446,0.392103502,0.061551498,0.342282054,0.400923471,0.379354984,0.377387099,0.183275516
miR-130a-3p,0.088747206,0.494034311,0.095252485,0.059622399,0.002833597,0.559598461,0.559210478,0.116888243,0.147222644,0.027238774,0.04764692,0.041014316,0.107536668,0.032367666,0.064257774,0.035009073,0.133905098,0.541149964,0.042815408,0.056410256,0.036753023,0.017017542,0.116385632,0.035565222,0.408072655,0.021362917,0.014845111,0.053891027,0.016455043,0.042416271,0.023864472,0.010757943,0.007213635,0.099477055,0.092583622,0.011947851,0.029490037,0.027479011,0.063960738,0.050924956,0.010116901,0.054952017,0.01939057,0.023774555,0.113777515,0.035279168,0.024254857,0.149186754,0.476120342,0.030959018,0.084163138,0.08620584,0.081953814,0.001577843,0.020444525,0.074167214,0.057451856,0.029979365,0.095885338,0.010671495,0.025552138,0.018409241,0.588913742,0.113523035,0.046193314,0.055909705,0.112505459,0.082210353,0.136415233,0.040824765,0.060360942,0.107230769,0.084439068,0.051795816,0.123509178,0.175332621,0.011036838,0.11244866,0.029363037,0.19259898,0.02617321,0.044925033,0.544233203,0.141056443,0.101895728,0.002115974,0.02245102,0.382971476,0.097997366,0.024387674,0.006265728,0.125826094,0.143478643,0.137997194,0.008708425,0.051776253,0.039790822,0.130721269,0.15944706,0.039007178,0.085468827,0.179043084,0.049081994,0.088256264,0.068814442,0.161882601,0.088475223,0.102865257,0.091295608,0.438054251,0.0301592,0.206946629,0.045600443,0.098397876,0.066772031,0.141181709,0.138996409,0.160936238,0.006937362,0.054879603,0.043633587,0.016653582,0.242764615,0.092576586,0.086993647,0.063823288,0.071554978,0.051095696,0.197796468,0.132972291,0.145272948,0.148326534,0.057742109,0.082707987,0.077400119,0.288753886,0.420883815,0.089575853,0.135578006,0.199153336,0.570940865,0.760710718,0.7209843,0.542748399,0.640541103,0.733095064,0.327090771,0.106260837,0.56531875,0.739335849,0.493685452,0.588794481,0.479061397,0.04153992,0.571008451,0.377091672,0,0.63787933,0.299644904,0.615857368,0.17994466,0.598648323,0.185330669,0.45422856,0.697323964,0.713599396,0.631810144,0.368713401,0.501677413,0.549345997,0.153228573,0.353008443,0.629669485,0.009198166,0.582106307,0.61321802,0.420441093,0.566849676,0.133656795
miR-140-5p,0.102591215,0.420370503,0.12490856,0.090735683,0.022949168,0.431949653,0.473539165,0.04807643,0.141134863,0.069640116,0.033400686,0.058360639,0.058374881,0.028108604,0.059142268,0.078316109,0.135950202,0.475494524,0.016699742,0.074194155,0.076378082,0.026648649,0.095555012,0.021984959,0.361557423,0.034502344,0.136759115,0.006070793,0.031523575,0.0752246,0.034118921,0.059543288,0.035351926,0.079931018,0.018949391,0.04147008,0.076032446,0.116588461,0.129576882,0.041219204,0.040462285,0.051754289,0.046133254,0.002885935,0.063952673,0.002522833,0.018393071,0.18814035,0.467689734,0.002563845,0.041484322,0.05688524,0.046124503,0.031500066,0.030256153,0.074205995,0.099554617,0.030884201,0.126351699,0.000942114,0.021827604,0.021150884,0.532831924,0.07711132,0.013446416,0.099237676,0.12997293,0.111442753,0.122189247,0.056116287,0.048296652,0.031107936,0.048472993,0.094975526,0.175452397,0.127667512,0.079929816,0.016342132,0.047014591,0.05673818,0.064622723,0.013806257,0.476696123,0.019555475,0.091463774,0.057717146,0.077085065,0.250016516,0.074989511,0.036105927,0.06590786,0.008053436,0.098607375,0.071003119,0.108858659,0.053692831,0.047892305,0.076373449,0.001121525,0.036672936,0.107166875,0.104285059,0.032849856,0.004191795,0.115287804,0.063108068,0.073683307,0.052212799,0.023563661,0.391371196,0.06544815,0.135976114,0.005805331,0.096506523,0.038007895,0.040844777,0.006504936,0.116799012,0.102922571,0.080857475,0.086426515,0.110557479,0.110190088,0.00453379,0.025308812,0.134425554,0.059794168,0.022419274,0.205309966,0.126383959,0.171758579,0.065302978,0.022114647,0.014630786,0.051067725,0.201625091,0.474636534,0.026682797,0.038028339,0.10419068,0.669984343,0.801135601,0.736740429,0.596314762,0.682569052,0.746059895,0.363930966,0.134449063,0.659703161,0.777810696,0.527904317,0.663786566,0.498545407,0.080106734,0.695855771,0.411110797,0.63787933,0,0.378021079,0.606734534,0.391093551,0.574031051,0.309274547,0.520115142,0.657923005,0.798152062,0.72812585,0.466433465,0.597731183,0.454710579,0.143321021,0.454513108,0.643110679,0.128285619,0.694089289,0.587251644,0.429750797,0.516961858,0.229866969
miR-143-3p,0.002685851,0.271418046,0.01696812,0.005208856,0.019798285,0.202845248,0.255143327,0.025556082,0.062411375,0.032042828,0.069661388,0.04422285,0.149808956,0.112756497,0.077906498,0.068953032,0.054737,0.273807864,0.041100797,0.072074913,0.011508903,0.007953222,0.010467132,0.041412591,0.204812276,0.045041887,0.026110172,0.078666849,0.134276596,0.069485672,0.062914917,0.153690561,0.068097788,0.061689119,0.036269286,0.007348511,0.104726484,0.044087117,0.030844388,0.078957364,0.001834725,0.063810241,0.000761723,0.032940972,0.024462489,0.012119448,0.065080066,0.181501552,0.290000704,0.100503202,0.058562948,0.10615255,0.094889032,0.13064953,0.156457003,0.022270497,0.027311701,0.043446027,0.07210889,0.053492338,0.133659701,0.086040246,0.328866439,0.09556959,0.061131254,0.097907097,0.062348399,0.062323517,0.182743922,0.003969568,0.060305242,0.006593963,0.063238992,0.009899314,0.079413986,0.092856626,0.046207381,0.050390424,0.010636831,0.095416868,0.010774122,0.010662067,0.219693421,0.057977799,0.059244878,0.065976837,0.110049025,0.130052884,0.051804219,0.151177964,0.10595813,0.061364284,0.105235385,0.125527503,0.070169147,0.073847177,0.007628902,0.106706811,0.039405517,0.057058917,0.008466471,0.154953977,0.107893754,0.109001248,0.089201937,0.080031739,0.074392172,0.087840303,0.051006804,0.227136654,0.00726357,0.231987556,0.030027067,0.043079493,0.013018778,0.043468849,0.095587779,0.101520092,0.123523239,0.035788125,0.087100888,0.03251764,0.166223844,0.071066604,0.042907381,0.108038412,0.059039647,0.058374362,0.060986882,0.086608573,0.056608619,0.077275018,0.004040173,0.034380679,0.08105635,0.054013339,0.207997992,0.104261712,0.149184168,0.136908394,0.288897478,0.383746274,0.37544165,0.252357434,0.326180444,0.37667204,0.164115935,0.028790017,0.295182917,0.319601604,0.174887996,0.279504744,0.258031558,0.078644541,0.327647291,0.185676874,0.299644904,0.378021079,0,0.449554879,0.094871529,0.240997307,0.096687927,0.166162755,0.319828773,0.311762585,0.313678476,0.146337529,0.260783431,0.176634863,0.02687018,0.245797952,0.256831556,0.065954364,0.338751712,0.301792572,0.141380751,0.168502665,0.034626922
miR-145-5p,0.147328495,0.391004581,0.133370032,0.156209717,0.065953666,0.435965485,0.493172461,0.104326396,0.162492947,0.091181994,0.052855596,0.011004575,0.100664839,0.04244166,0.041112806,0.029055305,0.159976978,0.444794886,0.019541573,0.00409467,0.080277289,0.028808891,0.13871016,0.104991853,0.410466033,0.045355736,0.018112505,0.107066128,0.019276282,0.079554861,0.01750644,0.021979836,0.057216929,0.14348676,0.08388462,0.104016833,0.031246633,0.037282397,0.137273199,0.063559531,0.005893703,0.060826663,0.007921304,0.056902561,0.10484874,0.089219943,0.066637655,0.175317147,0.433946807,7.51599E-05,0.057388183,0.145195189,0.018707607,0.056434442,0.021384191,0.085727239,0.058273285,0.047516497,0.096995389,0.02320785,0.071065225,0.014159873,0.535497092,0.113222719,0.022744963,0.089241221,0.076248169,0.084320822,0.17904597,0.063433746,0.077952165,0.0023286,0.075193185,0.001050523,0.120480968,0.153437724,0.040509124,0.062855637,0.056877987,0.161179194,0.027181795,0.035432571,0.470556129,0.063283259,0.139600753,0.14519416,0.030556444,0.34275692,0.00953707,0.013144402,0.031227049,0.097513615,0.187628923,0.10559622,0.05401045,0.135983126,0.004287203,0.081429397,0.070004199,0.028934226,0.065079889,0.14136478,0.102396262,0.15327505,0.071164945,0.123735838,0.03210666,0.16034008,0.038762944,0.442260041,0.012761395,0.195273644,0.040147739,0.122089871,0.021406151,0.114611976,0.081870404,0.13659676,0.088699315,0.067587965,0.100188483,0.02773812,0.161269797,0.047797232,0.058408848,0.110989887,0.073215347,0.092446328,0.159588693,0.108555942,0.107524638,0.126182825,0.05153366,0.019160968,0.084546302,0.311549141,0.392884108,0.033376828,0.07547941,0.140851359,0.515934507,0.65419527,0.64315128,0.472266342,0.597903365,0.713981667,0.324566509,0.184434832,0.535178149,0.739022727,0.391491763,0.523414195,0.467050571,0.094832225,0.553569881,0.390278222,0.615857368,0.606734534,0.449554879,0,0.228202601,0.490619084,0.178932091,0.445305218,0.661560941,0.638441781,0.6125957,0.362955026,0.420158091,0.42372918,0.113887833,0.336846944,0.595245944,0.138634497,0.571755931,0.571593747,0.362009522,0.467296179,0.171846751
